product,store_id,brand_id,date,quantity,MA7_P,LAG7_P,MA7_B,LAG7_B,MA7_S,LAG7_S
0,,0,2021-04-12,8,8.857142857142858,6.0,,,,
0,,0,2021-04-12,15,12.428571428571429,11.0,,,,
0,,0,2021-04-12,14,8.857142857142858,0.0,,,,
0,,0,2021-04-13,7,5.714285714285714,11.0,,,,
0,,0,2021-04-13,14,8.571428571428571,19.0,,,,
0,,0,2021-04-13,9,8.714285714285714,10.0,,,,
0,,0,2021-04-13,18,12.714285714285714,16.0,,,,
0,,0,2021-04-13,13,9.714285714285714,7.0,,,,
0,,0,2021-04-14,2,5.857142857142857,1.0,,,,
0,,0,2021-04-14,5,9.285714285714286,0.0,,,,
0,,0,2021-04-14,13,7.857142857142857,19.0,,,,
0,,0,2021-04-14,5,11.571428571428571,13.0,,,,
0,,0,2021-04-14,15,9.285714285714286,18.0,,,,
0,,0,2021-04-15,0,5.857142857142857,0.0,,,,
0,,0,2021-04-15,2,9.0,4.0,,,,
0,,0,2021-04-15,10,7.142857142857143,15.0,,,,
0,,0,2021-04-15,18,12.285714285714286,13.0,,,,
0,,0,2021-04-15,17,11.0,5.0,,,,
0,,0,2021-04-16,2,4.0,15.0,,,,
0,,0,2021-04-16,16,10.142857142857142,8.0,,,,
0,,0,2021-04-16,17,9.142857142857142,3.0,,,,
0,,0,2021-04-16,4,12.714285714285714,1.0,,,,
0,,0,2021-04-16,10,12.142857142857142,2.0,,,,
0,,0,2021-04-17,4,4.0,4.0,,,,
0,,0,2021-04-17,4,8.428571428571429,16.0,,,,
0,,0,2021-04-17,11,10.0,5.0,,,,
0,,0,2021-04-17,3,10.428571428571429,19.0,,,,
0,,0,2021-04-17,2,11.857142857142858,4.0,,,,
0,,0,2021-04-18,14,5.714285714285714,2.0,,,,
0,,0,2021-04-18,11,8.857142857142858,8.0,,,,
0,,0,2021-04-18,11,11.285714285714286,2.0,,,,
0,,0,2021-04-18,14,11.0,10.0,,,,
0,,0,2021-04-18,9,11.428571428571429,12.0,,,,
0,,0,2021-04-19,13,6.0,11.0,,,,
0,,0,2021-04-19,17,9.857142857142858,10.0,,,,
0,,0,2021-04-19,12,11.857142857142858,8.0,,,,
0,,0,2021-04-19,3,9.285714285714286,15.0,,,,
0,,0,2021-04-19,9,10.714285714285714,14.0,,,,
0,,0,2021-04-20,2,5.285714285714286,7.0,,,,
0,,0,2021-04-20,13,9.714285714285714,14.0,,,,
0,,0,2021-04-20,12,12.285714285714286,9.0,,,,
0,,0,2021-04-20,19,9.428571428571429,18.0,,,,
0,,0,2021-04-20,15,11.0,13.0,,,,
0,,0,2021-04-21,0,5.0,2.0,,,,
0,,0,2021-04-21,10,10.428571428571429,5.0,,,,
0,,0,2021-04-21,18,13.0,13.0,,,,
0,,0,2021-04-21,9,10.0,5.0,,,,
0,,0,2021-04-21,11,10.428571428571429,15.0,,,,
0,,0,2021-04-22,4,5.571428571428571,0.0,,,,
0,,0,2021-04-22,8,11.285714285714286,2.0,,,,
0,,0,2021-04-22,18,14.142857142857142,10.0,,,,
0,,0,2021-04-22,2,7.714285714285714,18.0,,,,
0,,0,2021-04-22,1,8.142857142857142,17.0,,,,
0,,0,2021-04-23,13,7.142857142857143,2.0,,,,
0,,0,2021-04-23,1,9.142857142857142,16.0,,,,
0,,0,2021-04-23,13,13.571428571428571,17.0,,,,
0,,0,2021-04-23,4,7.714285714285714,4.0,,,,
0,,0,2021-04-23,8,7.857142857142857,10.0,,,,
0,,0,2021-04-24,6,7.428571428571429,4.0,,,,
0,,0,2021-04-24,11,10.142857142857142,4.0,,,,
0,,0,2021-04-24,3,12.428571428571429,11.0,,,,
0,,0,2021-04-24,5,8.0,3.0,,,,
0,,0,2021-04-24,2,7.857142857142857,2.0,,,,
0,,0,2021-04-25,8,6.571428571428571,14.0,,,,
0,,0,2021-04-25,2,8.857142857142858,11.0,,,,
0,,0,2021-04-25,12,12.571428571428571,11.0,,,,
0,,0,2021-04-25,7,7.0,14.0,,,,
0,,0,2021-04-25,14,8.571428571428571,9.0,,,,
0,,0,2021-04-26,14,6.714285714285714,13.0,,,,
0,,0,2021-04-26,2,6.714285714285714,17.0,,,,
0,,0,2021-04-26,7,11.857142857142858,12.0,,,,
0,,0,2021-04-26,6,7.428571428571429,3.0,,,,
0,,0,2021-04-26,2,7.571428571428571,9.0,,,,
0,,0,2021-04-27,14,8.428571428571429,2.0,,,,
0,,0,2021-04-27,0,4.857142857142857,13.0,,,,
0,,0,2021-04-27,18,12.714285714285714,12.0,,,,
0,,0,2021-04-27,9,6.0,19.0,,,,
0,,0,2021-04-27,18,8.0,15.0,,,,
0,,0,2021-04-28,9,9.714285714285714,0.0,,,,
0,,0,2021-04-28,7,4.428571428571429,10.0,,,,
0,,0,2021-04-28,11,11.714285714285714,18.0,,,,
0,,0,2021-04-28,5,5.428571428571429,9.0,,,,
0,,0,2021-04-28,17,8.857142857142858,11.0,,,,
0,,0,2021-04-29,12,10.857142857142858,4.0,,,,
0,,0,2021-04-29,7,4.285714285714286,8.0,,,,
0,,0,2021-04-29,17,11.571428571428571,18.0,,,,
0,,0,2021-04-29,13,7.0,2.0,,,,
0,,0,2021-04-29,7,9.714285714285714,1.0,,,,
0,,0,2021-04-30,18,11.571428571428571,13.0,,,,
0,,0,2021-04-30,10,5.571428571428571,1.0,,,,
0,,0,2021-04-30,5,10.428571428571429,13.0,,,,
0,,0,2021-04-30,3,6.857142857142857,4.0,,,,
0,,0,2021-04-30,16,10.857142857142858,8.0,,,,
0,,0,2021-05-01,6,11.571428571428571,6.0,,,,
0,,0,2021-05-01,8,5.142857142857143,11.0,,,,
0,,0,2021-05-01,17,12.428571428571429,3.0,,,,
0,,0,2021-05-01,12,7.857142857142857,5.0,,,,
0,,0,2021-05-01,7,11.571428571428571,2.0,,,,
0,,0,2021-05-02,16,12.714285714285714,8.0,,,,
0,,0,2021-05-02,4,5.428571428571429,2.0,,,,
0,,0,2021-05-02,18,13.285714285714286,12.0,,,,
0,,0,2021-05-02,19,9.571428571428571,7.0,,,,
0,,0,2021-05-02,6,10.428571428571429,14.0,,,,
0,,0,2021-05-03,19,13.428571428571429,14.0,,,,
0,,0,2021-05-03,13,7.0,2.0,,,,
0,,0,2021-05-03,4,12.857142857142858,7.0,,,,
0,,0,2021-05-03,16,11.0,6.0,,,,
0,,0,2021-05-03,6,11.0,2.0,,,,
0,,0,2021-05-04,3,11.857142857142858,14.0,,,,
0,,0,2021-05-04,2,7.285714285714286,0.0,,,,
0,,0,2021-05-04,8,11.428571428571429,18.0,,,,
0,,0,2021-05-04,6,10.571428571428571,9.0,,,,
0,,0,2021-05-04,2,8.714285714285714,18.0,,,,
0,,0,2021-05-05,4,11.142857142857142,9.0,,,,
0,,0,2021-05-05,4,6.857142857142857,7.0,,,,
0,,0,2021-05-05,2,10.142857142857142,11.0,,,,
0,,0,2021-05-05,3,10.285714285714286,5.0,,,,
0,,0,2021-05-05,0,6.285714285714286,17.0,,,,
0,,0,2021-05-06,6,10.285714285714286,12.0,,,,
0,,0,2021-05-06,4,6.428571428571429,7.0,,,,
0,,0,2021-05-06,9,9.0,17.0,,,,
0,,0,2021-05-06,13,10.285714285714286,13.0,,,,
0,,0,2021-05-06,3,5.714285714285714,7.0,,,,
0,,0,2021-05-07,12,9.428571428571429,18.0,,,,
0,,0,2021-05-07,18,7.571428571428571,10.0,,,,
0,,0,2021-05-07,18,10.857142857142858,5.0,,,,
0,,0,2021-05-07,2,10.142857142857142,3.0,,,,
0,,0,2021-05-07,4,4.0,16.0,,,,
0,,0,2021-05-08,14,10.571428571428571,6.0,,,,
0,,0,2021-05-08,13,8.285714285714286,8.0,,,,
0,,0,2021-05-08,2,8.714285714285714,17.0,,,,
0,,0,2021-05-08,4,9.0,12.0,,,,
0,,0,2021-05-08,0,3.0,7.0,,,,
0,,0,2021-05-09,10,9.714285714285714,16.0,,,,
0,,0,2021-05-09,3,8.142857142857142,4.0,,,,
0,,0,2021-05-09,14,8.142857142857142,18.0,,,,
0,,0,2021-05-09,15,8.428571428571429,19.0,,,,
0,,0,2021-05-09,14,4.142857142857143,6.0,,,,
0,,0,2021-05-10,3,7.428571428571429,19.0,,,,
0,,0,2021-05-10,12,8.0,13.0,,,,
0,,0,2021-05-10,0,7.571428571428571,4.0,,,,
0,,0,2021-05-10,19,8.857142857142858,16.0,,,,
0,,0,2021-05-10,4,3.857142857142857,6.0,,,,
0,,0,2021-05-11,12,8.714285714285714,3.0,,,,
0,,0,2021-05-11,9,9.0,2.0,,,,
0,,0,2021-05-11,6,7.285714285714286,8.0,,,,
0,,0,2021-05-11,3,8.428571428571429,6.0,,,,
0,,0,2021-05-11,12,5.285714285714286,2.0,,,,
0,,0,2021-05-12,6,9.0,4.0,,,,
0,,0,2021-05-12,17,10.857142857142858,4.0,,,,
0,,0,2021-05-12,11,8.571428571428571,2.0,,,,
0,,0,2021-05-12,1,8.142857142857142,3.0,,,,
0,,0,2021-05-12,7,6.285714285714286,0.0,,,,
0,,0,2021-05-13,18,10.714285714285714,6.0,,,,
0,,0,2021-05-13,7,11.285714285714286,4.0,,,,
0,,0,2021-05-13,16,9.571428571428571,9.0,,,,
0,,0,2021-05-13,17,8.714285714285714,13.0,,,,
0,,0,2021-05-13,7,6.857142857142857,3.0,,,,
0,,0,2021-05-14,1,9.142857142857142,12.0,,,,
0,,0,2021-05-14,7,9.714285714285714,18.0,,,,
0,,0,2021-05-14,19,9.714285714285714,18.0,,,,
0,,0,2021-05-14,18,11.0,2.0,,,,
0,,0,2021-05-14,4,6.857142857142857,4.0,,,,
0,,0,2021-05-15,9,8.428571428571429,14.0,,,,
0,,0,2021-05-15,6,8.714285714285714,13.0,,,,
0,,0,2021-05-15,4,10.0,2.0,,,,
0,,0,2021-05-15,18,13.0,4.0,,,,
0,,0,2021-05-15,8,8.0,0.0,,,,
0,,0,2021-05-16,12,8.714285714285714,10.0,,,,
0,,0,2021-05-16,7,9.285714285714286,3.0,,,,
0,,0,2021-05-16,3,8.428571428571429,14.0,,,,
0,,0,2021-05-16,16,13.142857142857142,15.0,,,,
0,,0,2021-05-16,0,6.0,14.0,,,,
0,,0,2021-05-17,5,9.0,3.0,,,,
0,,0,2021-05-17,13,9.428571428571429,12.0,,,,
0,,0,2021-05-17,11,10.0,0.0,,,,
0,,0,2021-05-17,13,12.285714285714286,19.0,,,,
0,,0,2021-05-17,3,5.857142857142857,4.0,,,,
0,,0,2021-05-18,11,8.857142857142858,12.0,,,,
0,,0,2021-05-18,18,10.714285714285714,9.0,,,,
0,,0,2021-05-18,19,11.857142857142858,6.0,,,,
0,,0,2021-05-18,18,14.428571428571429,3.0,,,,
0,,0,2021-05-18,2,4.428571428571429,12.0,,,,
0,,0,2021-05-19,11,9.571428571428571,6.0,,,,
0,,0,2021-05-19,5,9.0,17.0,,,,
0,,0,2021-05-19,17,12.714285714285714,11.0,,,,
0,,0,2021-05-19,12,16.0,1.0,,,,
0,,0,2021-05-19,1,3.5714285714285716,7.0,,,,
0,,0,2021-05-20,19,9.714285714285714,18.0,,,,
0,,0,2021-05-20,0,8.0,7.0,,,,
0,,0,2021-05-20,16,12.714285714285714,16.0,,,,
0,,0,2021-05-20,11,15.142857142857142,17.0,,,,
0,,0,2021-05-20,7,3.5714285714285716,7.0,,,,
0,,0,2021-05-21,10,11.0,1.0,,,,
0,,0,2021-05-21,14,9.0,7.0,,,,
0,,0,2021-05-21,18,12.571428571428571,19.0,,,,
0,,0,2021-05-21,5,13.285714285714286,18.0,,,,
0,,0,2021-05-21,8,4.142857142857143,4.0,,,,
0,,0,2021-05-22,6,10.571428571428571,9.0,,,,
0,,0,2021-05-22,0,8.142857142857142,6.0,,,,
0,,0,2021-05-22,8,13.142857142857142,4.0,,,,
0,,0,2021-05-22,3,11.142857142857142,18.0,,,,
0,,0,2021-05-22,1,3.142857142857143,8.0,,,,
0,,0,2021-05-23,0,8.857142857142858,12.0,,,,
0,,0,2021-05-23,16,9.428571428571429,7.0,,,,
0,,0,2021-05-23,3,13.142857142857142,3.0,,,,
0,,0,2021-05-23,18,11.428571428571429,16.0,,,,
0,,0,2021-05-23,13,5.0,0.0,,,,
0,,0,2021-05-24,0,8.142857142857142,5.0,,,,
0,,0,2021-05-24,0,7.571428571428571,13.0,,,,
0,,0,2021-05-24,1,11.714285714285714,11.0,,,,
0,,0,2021-05-24,15,11.714285714285714,13.0,,,,
0,,0,2021-05-24,13,6.428571428571429,3.0,,,,
0,,0,2021-05-25,19,9.285714285714286,11.0,,,,
0,,0,2021-05-25,14,7.0,18.0,,,,
0,,0,2021-05-25,3,9.428571428571429,19.0,,,,
0,,0,2021-05-25,12,10.857142857142858,18.0,,,,
0,,0,2021-05-25,3,6.571428571428571,2.0,,,,
0,,0,2021-05-26,12,9.428571428571429,11.0,,,,
0,,0,2021-05-26,1,6.428571428571429,5.0,,,,
0,,0,2021-05-26,1,7.142857142857143,17.0,,,,
0,,0,2021-05-26,3,9.571428571428571,12.0,,,,
0,,0,2021-05-26,5,7.142857142857143,1.0,,,,
0,,0,2021-05-27,8,7.857142857142857,19.0,,,,
0,,0,2021-05-27,13,8.285714285714286,0.0,,,,
0,,0,2021-05-27,14,6.857142857142857,16.0,,,,
0,,0,2021-05-27,16,10.285714285714286,11.0,,,,
0,,0,2021-05-27,10,7.571428571428571,7.0,,,,
0,,0,2021-05-28,2,6.714285714285714,10.0,,,,
0,,0,2021-05-28,7,7.285714285714286,14.0,,,,
0,,0,2021-05-28,1,4.428571428571429,18.0,,,,
0,,0,2021-05-28,0,9.571428571428571,5.0,,,,
0,,0,2021-05-28,2,6.714285714285714,8.0,,,,
0,,0,2021-05-29,6,6.714285714285714,6.0,,,,
0,,0,2021-05-29,7,8.285714285714286,0.0,,,,
0,,0,2021-05-29,3,3.7142857142857144,8.0,,,,
0,,0,2021-05-29,17,11.571428571428571,3.0,,,,
0,,0,2021-05-29,7,7.571428571428571,1.0,,,,
0,,0,2021-05-30,5,7.428571428571429,0.0,,,,
0,,0,2021-05-30,18,8.571428571428571,16.0,,,,
0,,0,2021-05-30,5,4.0,3.0,,,,
0,,0,2021-05-30,19,11.714285714285714,18.0,,,,
0,,0,2021-05-30,2,6.0,13.0,,,,
1,,0,2021-01-08,14,14.0,,,,,
1,,0,2021-01-08,7,6.714285714285714,13.0,,,,
1,,0,2021-01-08,17,6.285714285714286,18.0,,,,
1,,0,2021-01-08,3,9.428571428571429,0.0,,,,
1,,0,2021-01-08,15,14.428571428571429,13.0,,,,
1,,0,2021-01-09,8,11.0,,,,,
1,,0,2021-01-09,9,7.714285714285714,2.0,,,,
1,,0,2021-01-09,7,6.857142857142857,3.0,,,,
1,,0,2021-01-09,19,11.0,8.0,,,,
1,,0,2021-01-09,1,11.857142857142858,19.0,,,,
1,,0,2021-01-10,19,13.666666666666666,,,,,
1,,0,2021-01-10,19,10.428571428571429,0.0,,,,
1,,0,2021-01-10,14,8.857142857142858,0.0,,,,
1,,0,2021-01-10,15,11.0,15.0,,,,
1,,0,2021-01-10,7,10.857142857142858,14.0,,,,
1,,0,2021-01-11,16,14.25,,,,,
1,,0,2021-01-11,14,9.714285714285714,19.0,,,,
1,,0,2021-01-11,0,7.857142857142857,7.0,,,,
1,,0,2021-01-11,14,11.285714285714286,12.0,,,,
1,,0,2021-01-11,16,12.142857142857142,7.0,,,,
1,,0,2021-01-12,16,14.6,,,,,
1,,0,2021-01-12,14,11.714285714285714,0.0,,,,
1,,0,2021-01-12,2,7.285714285714286,6.0,,,,
1,,0,2021-01-12,14,12.142857142857142,8.0,,,,
1,,0,2021-01-12,1,10.285714285714286,14.0,,,,
1,,0,2021-01-13,19,15.333333333333334,,,,,
1,,0,2021-01-13,0,11.428571428571429,2.0,,,,
1,,0,2021-01-13,7,8.0,2.0,,,,
1,,0,2021-01-13,5,11.142857142857142,12.0,,,,
1,,0,2021-01-13,9,8.857142857142858,19.0,,,,
1,,0,2021-01-14,11,14.714285714285714,,,,,
1,,0,2021-01-14,19,11.714285714285714,17.0,,,,
1,,0,2021-01-14,3,7.142857142857143,9.0,,,,
1,,0,2021-01-14,14,12.0,8.0,,,,
1,,0,2021-01-14,15,9.142857142857142,13.0,,,,
1,,0,2021-01-15,6,13.571428571428571,14.0,,,,
1,,0,2021-01-15,6,11.571428571428571,7.0,,,,
1,,0,2021-01-15,15,6.857142857142857,17.0,,,,
1,,0,2021-01-15,13,13.428571428571429,3.0,,,,
1,,0,2021-01-15,5,7.714285714285714,15.0,,,,
1,,0,2021-01-16,1,12.571428571428571,8.0,,,,
1,,0,2021-01-16,3,10.714285714285714,9.0,,,,
1,,0,2021-01-16,9,7.142857142857143,7.0,,,,
1,,0,2021-01-16,10,12.142857142857142,19.0,,,,
1,,0,2021-01-16,1,7.714285714285714,1.0,,,,
1,,0,2021-01-17,2,10.142857142857142,19.0,,,,
1,,0,2021-01-17,5,8.714285714285714,19.0,,,,
1,,0,2021-01-17,11,6.714285714285714,14.0,,,,
1,,0,2021-01-17,6,10.857142857142858,15.0,,,,
1,,0,2021-01-17,1,6.857142857142857,7.0,,,,
1,,0,2021-01-18,16,10.142857142857142,16.0,,,,
1,,0,2021-01-18,0,6.714285714285714,14.0,,,,
1,,0,2021-01-18,13,8.571428571428571,0.0,,,,
1,,0,2021-01-18,8,10.0,14.0,,,,
1,,0,2021-01-18,12,6.285714285714286,16.0,,,,
1,,0,2021-01-19,4,8.428571428571429,16.0,,,,
1,,0,2021-01-19,4,5.285714285714286,14.0,,,,
1,,0,2021-01-19,13,10.142857142857142,2.0,,,,
1,,0,2021-01-19,15,10.142857142857142,14.0,,,,
1,,0,2021-01-19,14,8.142857142857142,1.0,,,,
1,,0,2021-01-20,16,8.0,19.0,,,,
1,,0,2021-01-20,0,5.285714285714286,0.0,,,,
1,,0,2021-01-20,1,9.285714285714286,7.0,,,,
1,,0,2021-01-20,4,10.0,5.0,,,,
1,,0,2021-01-20,1,7.0,9.0,,,,
1,,0,2021-01-21,16,8.714285714285714,11.0,,,,
1,,0,2021-01-21,3,3.0,19.0,,,,
1,,0,2021-01-21,4,9.428571428571429,3.0,,,,
1,,0,2021-01-21,19,10.714285714285714,14.0,,,,
1,,0,2021-01-21,6,5.714285714285714,15.0,,,,
1,,0,2021-01-22,16,10.142857142857142,6.0,,,,
1,,0,2021-01-22,1,2.2857142857142856,6.0,,,,
1,,0,2021-01-22,4,7.857142857142857,15.0,,,,
1,,0,2021-01-22,9,10.142857142857142,13.0,,,,
1,,0,2021-01-22,2,5.285714285714286,5.0,,,,
1,,0,2021-01-23,1,10.142857142857142,1.0,,,,
1,,0,2021-01-23,9,3.142857142857143,3.0,,,,
1,,0,2021-01-23,5,7.285714285714286,9.0,,,,
1,,0,2021-01-23,17,11.142857142857142,10.0,,,,
1,,0,2021-01-23,7,6.142857142857143,1.0,,,,
1,,0,2021-01-24,1,10.0,2.0,,,,
1,,0,2021-01-24,4,3.0,5.0,,,,
1,,0,2021-01-24,12,7.428571428571429,11.0,,,,
1,,0,2021-01-24,2,10.571428571428571,6.0,,,,
1,,0,2021-01-24,13,7.857142857142857,1.0,,,,
1,,0,2021-01-25,4,8.285714285714286,16.0,,,,
1,,0,2021-01-25,9,4.285714285714286,0.0,,,,
1,,0,2021-01-25,8,6.714285714285714,13.0,,,,
1,,0,2021-01-25,12,11.142857142857142,8.0,,,,
1,,0,2021-01-25,6,7.0,12.0,,,,
1,,0,2021-01-26,0,7.714285714285714,4.0,,,,
1,,0,2021-01-26,0,3.7142857142857144,4.0,,,,
1,,0,2021-01-26,14,6.857142857142857,13.0,,,,
1,,0,2021-01-26,10,10.428571428571429,15.0,,,,
1,,0,2021-01-26,6,5.857142857142857,14.0,,,,
1,,0,2021-01-27,0,5.428571428571429,16.0,,,,
1,,0,2021-01-27,5,4.428571428571429,0.0,,,,
1,,0,2021-01-27,13,8.571428571428571,1.0,,,,
1,,0,2021-01-27,16,12.142857142857142,4.0,,,,
1,,0,2021-01-27,0,5.714285714285714,1.0,,,,
1,,0,2021-01-28,18,5.714285714285714,16.0,,,,
1,,0,2021-01-28,12,5.714285714285714,3.0,,,,
1,,0,2021-01-28,6,8.857142857142858,4.0,,,,
1,,0,2021-01-28,12,11.142857142857142,19.0,,,,
1,,0,2021-01-28,16,7.142857142857143,6.0,,,,
1,,0,2021-01-29,1,3.5714285714285716,16.0,,,,
1,,0,2021-01-29,14,7.571428571428571,1.0,,,,
1,,0,2021-01-29,19,11.0,4.0,,,,
1,,0,2021-01-29,5,10.571428571428571,9.0,,,,
1,,0,2021-01-29,8,8.0,2.0,,,,
1,,0,2021-01-30,11,5.0,1.0,,,,
1,,0,2021-01-30,3,6.714285714285714,9.0,,,,
1,,0,2021-01-30,1,10.428571428571429,5.0,,,,
1,,0,2021-01-30,16,10.428571428571429,17.0,,,,
1,,0,2021-01-30,12,8.714285714285714,7.0,,,,
1,,0,2021-01-31,5,5.571428571428571,1.0,,,,
1,,0,2021-01-31,12,7.857142857142857,4.0,,,,
1,,0,2021-01-31,6,9.571428571428571,12.0,,,,
1,,0,2021-01-31,12,11.857142857142858,2.0,,,,
1,,0,2021-01-31,18,9.428571428571429,13.0,,,,
1,,0,2021-02-01,3,5.428571428571429,4.0,,,,
1,,0,2021-02-01,19,9.285714285714286,9.0,,,,
1,,0,2021-02-01,5,9.142857142857142,8.0,,,,
1,,0,2021-02-01,18,12.714285714285714,12.0,,,,
1,,0,2021-02-01,18,11.142857142857142,6.0,,,,
1,,0,2021-02-02,10,6.857142857142857,0.0,,,,
1,,0,2021-02-02,14,11.285714285714286,0.0,,,,
1,,0,2021-02-02,16,9.428571428571429,14.0,,,,
1,,0,2021-02-02,18,13.857142857142858,10.0,,,,
1,,0,2021-02-02,16,12.571428571428571,6.0,,,,
1,,0,2021-02-03,16,9.142857142857142,0.0,,,,
1,,0,2021-02-03,7,11.571428571428571,5.0,,,,
1,,0,2021-02-03,1,7.714285714285714,13.0,,,,
1,,0,2021-02-03,9,12.857142857142858,16.0,,,,
1,,0,2021-02-03,9,13.857142857142858,0.0,,,,
1,,0,2021-02-04,5,7.285714285714286,18.0,,,,
1,,0,2021-02-04,4,10.428571428571429,12.0,,,,
1,,0,2021-02-04,2,7.142857142857143,6.0,,,,
1,,0,2021-02-04,2,11.428571428571429,12.0,,,,
1,,0,2021-02-04,9,12.857142857142858,16.0,,,,
1,,0,2021-02-05,4,7.714285714285714,1.0,,,,
1,,0,2021-02-05,14,10.428571428571429,14.0,,,,
1,,0,2021-02-05,4,5.0,19.0,,,,
1,,0,2021-02-05,13,12.571428571428571,5.0,,,,
1,,0,2021-02-05,3,12.142857142857142,8.0,,,,
1,,0,2021-02-06,19,8.857142857142858,11.0,,,,
1,,0,2021-02-06,3,10.428571428571429,3.0,,,,
1,,0,2021-02-06,4,5.428571428571429,1.0,,,,
1,,0,2021-02-06,18,12.857142857142858,16.0,,,,
1,,0,2021-02-06,7,11.428571428571429,12.0,,,,
1,,0,2021-02-07,1,8.285714285714286,5.0,,,,
1,,0,2021-02-07,11,10.285714285714286,12.0,,,,
1,,0,2021-02-07,0,4.571428571428571,6.0,,,,
1,,0,2021-02-07,4,11.714285714285714,12.0,,,,
1,,0,2021-02-07,19,11.571428571428571,18.0,,,,
1,,0,2021-02-08,5,8.571428571428571,3.0,,,,
1,,0,2021-02-08,12,9.285714285714286,19.0,,,,
1,,0,2021-02-08,7,4.857142857142857,5.0,,,,
1,,0,2021-02-08,4,9.714285714285714,18.0,,,,
1,,0,2021-02-08,19,11.714285714285714,18.0,,,,
1,,0,2021-02-09,10,8.571428571428571,10.0,,,,
1,,0,2021-02-09,1,7.428571428571429,14.0,,,,
1,,0,2021-02-09,11,4.142857142857143,16.0,,,,
1,,0,2021-02-09,19,9.857142857142858,18.0,,,,
1,,0,2021-02-09,17,11.857142857142858,16.0,,,,
1,,0,2021-02-10,15,8.428571428571429,16.0,,,,
1,,0,2021-02-10,18,9.0,7.0,,,,
1,,0,2021-02-10,3,4.428571428571429,1.0,,,,
1,,0,2021-02-10,16,10.857142857142858,9.0,,,,
1,,0,2021-02-10,13,12.428571428571429,9.0,,,,
1,,0,2021-02-11,15,9.857142857142858,5.0,,,,
1,,0,2021-02-11,18,11.0,4.0,,,,
1,,0,2021-02-11,12,5.857142857142857,2.0,,,,
1,,0,2021-02-11,9,11.857142857142858,2.0,,,,
1,,0,2021-02-11,17,13.571428571428571,9.0,,,,
1,,0,2021-02-12,0,9.285714285714286,4.0,,,,
1,,0,2021-02-12,3,9.428571428571429,14.0,,,,
1,,0,2021-02-12,14,7.285714285714286,4.0,,,,
1,,0,2021-02-12,4,10.571428571428571,13.0,,,,
1,,0,2021-02-12,13,15.0,3.0,,,,
1,,0,2021-02-13,8,7.714285714285714,19.0,,,,
1,,0,2021-02-13,3,9.428571428571429,3.0,,,,
1,,0,2021-02-13,10,8.142857142857142,4.0,,,,
1,,0,2021-02-13,3,8.428571428571429,18.0,,,,
1,,0,2021-02-13,19,16.714285714285715,7.0,,,,
1,,0,2021-02-14,5,8.285714285714286,1.0,,,,
1,,0,2021-02-14,10,9.285714285714286,11.0,,,,
1,,0,2021-02-14,9,9.428571428571429,0.0,,,,
1,,0,2021-02-14,5,8.571428571428571,4.0,,,,
1,,0,2021-02-14,14,16.0,19.0,,,,
1,,0,2021-02-15,15,9.714285714285714,5.0,,,,
1,,0,2021-02-15,4,8.142857142857142,12.0,,,,
1,,0,2021-02-15,2,8.714285714285714,7.0,,,,
1,,0,2021-02-15,3,8.428571428571429,4.0,,,,
1,,0,2021-02-15,3,13.714285714285714,19.0,,,,
1,,0,2021-02-16,2,8.571428571428571,10.0,,,,
1,,0,2021-02-16,19,10.714285714285714,1.0,,,,
1,,0,2021-02-16,13,9.0,11.0,,,,
1,,0,2021-02-16,6,6.571428571428571,19.0,,,,
1,,0,2021-02-16,12,13.0,17.0,,,,
1,,0,2021-02-17,19,9.142857142857142,15.0,,,,
1,,0,2021-02-17,10,9.571428571428571,18.0,,,,
1,,0,2021-02-17,15,10.714285714285714,3.0,,,,
1,,0,2021-02-17,6,5.142857142857143,16.0,,,,
1,,0,2021-02-17,7,12.142857142857142,13.0,,,,
1,,0,2021-02-18,3,7.428571428571429,15.0,,,,
1,,0,2021-02-18,9,8.285714285714286,18.0,,,,
1,,0,2021-02-18,9,10.285714285714286,12.0,,,,
1,,0,2021-02-18,17,6.285714285714286,9.0,,,,
1,,0,2021-02-18,17,12.142857142857142,17.0,,,,
1,,0,2021-02-19,18,10.0,0.0,,,,
1,,0,2021-02-19,7,8.857142857142858,3.0,,,,
1,,0,2021-02-19,9,9.571428571428571,14.0,,,,
1,,0,2021-02-19,2,6.0,4.0,,,,
1,,0,2021-02-19,11,11.857142857142858,13.0,,,,
1,,0,2021-02-20,2,9.142857142857142,8.0,,,,
1,,0,2021-02-20,5,9.142857142857142,3.0,,,,
1,,0,2021-02-20,11,9.714285714285714,10.0,,,,
1,,0,2021-02-20,0,5.571428571428571,3.0,,,,
1,,0,2021-02-20,13,11.0,19.0,,,,
1,,0,2021-02-21,18,11.0,5.0,,,,
1,,0,2021-02-21,5,8.428571428571429,10.0,,,,
1,,0,2021-02-21,8,9.571428571428571,9.0,,,,
1,,0,2021-02-21,3,5.285714285714286,5.0,,,,
1,,0,2021-02-21,1,9.142857142857142,14.0,,,,
1,,0,2021-02-22,19,11.571428571428571,15.0,,,,
1,,0,2021-02-22,7,8.857142857142858,4.0,,,,
1,,0,2021-02-22,0,9.285714285714286,2.0,,,,
1,,0,2021-02-22,5,5.571428571428571,3.0,,,,
1,,0,2021-02-22,17,11.142857142857142,3.0,,,,
1,,0,2021-02-23,6,12.142857142857142,2.0,,,,
